# Bin Center,Frequency Count
4.565733148148148030e+04,9.049000000000000000e+03,4.513253456790123892e+04,4.618212839506172895e+04
4.670692530864197761e+04,1.386500000000000000e+04,4.618212839506172895e+04,4.723172222222222626e+04
4.775651913580247492e+04,2.405100000000000000e+04,4.723172222222222626e+04,4.828131604938271630e+04
4.880611296296296496e+04,3.035000000000000000e+04,4.828131604938271630e+04,4.933090987654321361e+04
4.985570679012346227e+04,2.695400000000000000e+04,4.933090987654321361e+04,5.038050370370371093e+04
5.090530061728395231e+04,2.400300000000000000e+04,5.038050370370371093e+04,5.143009753086420096e+04
5.195489444444444962e+04,1.280400000000000000e+04,5.143009753086420096e+04,5.247969135802469827e+04
5.300448827160494693e+04,5.406000000000000000e+03,5.247969135802469827e+04,5.352928518518518831e+04
5.405408209876543697e+04,3.179000000000000000e+03,5.352928518518518831e+04,5.457887901234568562e+04
5.510367592592592700e+04,1.669000000000000000e+03,5.457887901234568562e+04,5.562847283950617566e+04
5.615326975308642432e+04,8.760000000000000000e+02,5.562847283950617566e+04,5.667806666666667297e+04
5.720286358024692163e+04,4.500000000000000000e+02,5.667806666666667297e+04,5.772766049382716301e+04
5.825245740740741167e+04,2.030000000000000000e+02,5.772766049382716301e+04,5.877725432098766032e+04
5.930205123456790170e+04,1.060000000000000000e+02,5.877725432098766032e+04,5.982684814814815036e+04
6.035164506172839901e+04,4.400000000000000000e+01,5.982684814814815036e+04,6.087644197530864767e+04
6.140123888888889633e+04,2.000000000000000000e+01,6.087644197530864767e+04,6.192603580246913771e+04
6.245083271604938636e+04,1.500000000000000000e+01,6.192603580246913771e+04,6.297562962962963502e+04
6.350042654320987640e+04,8.000000000000000000e+00,6.297562962962963502e+04,6.402522345679012506e+04
6.455002037037037371e+04,8.000000000000000000e+00,6.402522345679012506e+04,6.507481728395062237e+04
6.559961419753087102e+04,1.000000000000000000e+00,6.507481728395062237e+04,6.612441111111111240e+04
6.664920802469135378e+04,1.000000000000000000e+00,6.612441111111111240e+04,6.717400493827160972e+04
6.769880185185186565e+04,1.000000000000000000e+00,6.717400493827160972e+04,6.822359876543210703e+04
6.874839567901234841e+04,0.000000000000000000e+00,6.822359876543210703e+04,6.927319259259260434e+04
6.979798950617284572e+04,0.000000000000000000e+00,6.927319259259260434e+04,7.032278641975308710e+04
7.084758333333334303e+04,0.000000000000000000e+00,7.032278641975308710e+04,7.137238024691358441e+04
7.189717716049382580e+04,0.000000000000000000e+00,7.137238024691358441e+04,7.242197407407408173e+04
7.294677098765433766e+04,0.000000000000000000e+00,7.242197407407408173e+04,7.347156790123457904e+04
7.399636481481482042e+04,0.000000000000000000e+00,7.347156790123457904e+04,7.452116172839506180e+04
7.504595864197530318e+04,1.000000000000000000e+00,7.452116172839506180e+04,7.557075555555555911e+04
7.609555246913581504e+04,0.000000000000000000e+00,7.557075555555555911e+04,7.662034938271605643e+04
7.714514629629629781e+04,1.000000000000000000e+00,7.662034938271605643e+04,7.766994320987655374e+04
7.819474012345679512e+04,0.000000000000000000e+00,7.766994320987655374e+04,7.871953703703703650e+04
7.924433395061729243e+04,0.000000000000000000e+00,7.871953703703703650e+04,7.976913086419753381e+04
8.029392777777777519e+04,0.000000000000000000e+00,7.976913086419753381e+04,8.081872469135803112e+04
8.134352160493828706e+04,0.000000000000000000e+00,8.081872469135803112e+04,8.186831851851852844e+04
8.239311543209876982e+04,0.000000000000000000e+00,8.186831851851852844e+04,8.291791234567901120e+04
8.344270925925925258e+04,0.000000000000000000e+00,8.291791234567901120e+04,8.396750617283950851e+04
8.449230308641976444e+04,1.000000000000000000e+00,8.396750617283950851e+04,8.501710000000000582e+04
